CG1064	FBan0001064	FBgn0011715	Snr1	Snf5-related 1	FBgn0010744
CG1065	FBan0001065	FBgn0004888	Scs&agr;	Succinyl coenzyme A synthetase &agr; subunit	
CG1066	FBan0001066	FBgn0003383	Shab	Shaker cognate b	
CG9701	FBan0009701	FBgn0036659	CG9701		
CG9702	FBan0009702	FBgn0039787	CG9702		
CG9703	FBan0009703	FBgn0000152	Axs	Abnormal X segregation	
CG9704	FBan0009704	FBgn0004108	Nrt	Neurotactin	
CR31877	FBan0031877	FBgn0063390	snoRNA:Z5		
CG9705	FBan0009705	FBgn0036661	CG9705		
CG9706	FBan0009706	FBgn0036662	CG9706		
CG9707	FBan0009707	FBgn0034628	Acox57D-p	acyl-Coenzyme A oxidase at 57D proximal	
CG9709	FBan0009709	FBgn0034629	Acox57D-d	acyl-Coenzyme A oxidase at 57D distal	FBgn0024255,FBgn0026310
CG17210	FBan0017210	FBgn0037888	scpr-B	SCP-containing protein B	
CG17211	FBan0017211	FBgn0032414	CG17211		
CG33250		FBgn0053250	AlkB		
CG17212	FBan0017212	FBgn0032415	rho-6	rhomboid-6	
CG32521	FBan0032521	FBgn0052521	CG32521		FBgn0031165,FBgn0031166
CG33251		FBgn0053251	CG33251		
CG17213	FBan0017213	FBgn0032416	Gr33a	Gustatory receptor 33a	
CG33252		FBgn0053252	CG33252		
CG32523	FBan0032523	FBgn0052523	CG32523		FBgn0031167
CG33253		FBgn0053253	CG33253		
CG17216	FBan0017216	FBgn0022392	KP78b		
CG33254		FBgn0053254	CG33254		
CG17217	FBan0017217	FBgn0032419	CG17217		
CG33255		FBgn0053255	CG33255		
CG17218	FBan0017218	FBgn0032421	CG17218		FBgn0047066
CG33256		FBgn0053256	CG33256		
CG32527	FBan0032527	FBgn0014083	CG32527		
CG17219	FBan0017219	FBgn0031494	CG17219		
CG32528	FBan0032528	FBgn0031067	CG32528		
CG33257		FBgn0053257	CG33257		FBgn0036613
CG32529	FBan0032529	FBgn0031075	CG32529		
CG33259		FBgn0053259	CG33259		
CG1070	FBan0001070	FBgn0037471	Alhambra	Alhambra	
CG1071	FBan0001071	FBgn0024371	E2f2	E2F transcription factor 2	
CG1072	FBan0001072	FBgn0013751	Awh	Arrowhead	FBgn0002195
CG1074	FBan0001074	FBgn0037250	CG1074		
CG1075	FBan0001075	FBgn0037397	CG1075		
CG1076	FBan0001076	FBgn0037402	CG1076		
CG1077	FBan0001077	FBgn0037405	CG1077		FBgn0000091
CG1078	FBan0001078	FBgn0037255	CG1078		FBgn0025996
CG1079	FBan0001079	FBgn0026592	CG1079		FBgn0035467
CG9710	FBan0009710	FBgn0036664	nudC		
CG9712	FBan0009712	FBgn0036666	TSG101	tumor suppressor protein 101	
CR31885	FBan0031885	FBgn0051885	CR31885		FBgn0060049
CG9715	FBan0009715	FBgn0036668	CG9715		
CR31888	FBan0031888	FBgn0051888	CR31888		FBgn0011843,FBgn0060260
CG9716	FBan0009716	FBgn0037601	Cyp313b1		
CR31889	FBan0031889	FBgn0051889	CR31889		FBgn0011843,FBgn0060262
CG9717	FBan0009717	FBgn0039789	CG9717		
CG31800	FBan0031800	FBgn0051800	CG31800		
CG31801	FBan0031801	FBgn0032695	CG31801		
CG17221	FBan0017221	FBgn0031500	CG17221		
CG32530	FBan0032530	FBgn0052530	CG32530		FBgn0031067
CG31802	FBan0031802	FBgn0063716	CG31802		
CG33260		FBgn0053260	CG33260		FBgn0036445
CG32531	FBan0032531	FBgn0044030	mRpS14	mitochondrial ribosomal protein S14	FBgn0031019,FBgn0052531
CG33261	FBan0013470	FBgn0036445			
CG32532	FBan0032532	FBgn0052532	CG32532		FBgn0031027,FBgn0031028,FBgn0031029
CG17223	FBan0017223	FBgn0031491	&agr;4GT1		
CG31803	FBan0031803	FBgn0063701	CG31803		
CG33262		FBgn0053262	CG33262		
CG17224	FBan0017224	FBgn0031489	CG17224		
CG31804	FBan0031804	FBgn0051804	CG31804		FBgn0045098,FBgn0045160,FBgn0045312,FBgn0045324
CG32533	FBan0032533	FBgn0031017	CG32533		
CG33263		FBgn0053263	CG33263		FBgn0036358
CG32534	FBan0032534	FBgn0052534	CG32534		
CG31805	FBan0031805	FBgn0051805	CG31805		
CG33264	FBan0032116	FBgn0036326	Or69a	Odorant receptor 69a	
CG31806	FBan0031806	FBgn0032623	CG31806		
CG17226	FBan0017226	FBgn0034866	Or59c	Odorant receptor 59c	
CG33265		FBgn0053265	CG33265		
CG32536	FBan0032536	FBgn0052536	CG32536		FBgn0031009
CG31807	FBan0031807	FBgn0051807	CG31807		
CG17227	FBan0017227	FBgn0038035	CG17227		
CG17228	FBan0017228	FBgn0026852	pros	prospero	
CG32537	FBan0032537	FBgn0052537	CG32537		FBgn0031009
CG33267		FBgn0053267	CG33267		
CG31809	FBan0031809	FBgn0051809	CG31809		
CG32538	FBan0032538	FBgn0031013	nAcR&agr;-18C	nicotinic Acetylcholine Receptor &agr; 18C	
CG33268		FBgn0053268	CG33268		
CG33269	FBan0032084	FBgn0053269	CG33269		FBgn0036175,FBgn0040819,FBgn0052084
CG1081	FBan0001081	FBgn0037343	Rheb		
CG1082	FBan0001082	FBgn0015572	&agr;-Est4	&agr;-Esterase-4	
CG1084	FBan0001084	FBgn0037240	Cont	Contactin	
CG1086	FBan0001086	FBgn0025593	Glut1	Glucose transporter 1	
CR31890	FBan0031890	FBgn0051890	CR31890		FBgn0011843,FBgn0060261
CG1088	FBan0001088	FBgn0015324	Vha26	Vacuolar H<up>+</up>-ATPase 26kD E subunit	FBgn0024707
CG1089	FBan0001089	FBgn0015573	&agr;-Est5	&agr;-Esterase-5	
CR31892	FBan0031892	FBgn0051892	CR31892		FBgn0011842,FBgn0060259
CG9720	FBan0009720	FBgn0039783	PH4&agr;NE2	prolyl-4-hydroxylase-alpha NE2	
CG9722	FBan0009722	FBgn0038209	CG9722		
CG9723	FBan0009723	FBgn0030768	CG9723		
CR31895	FBan0031895	FBgn0051895	CR31895		FBgn0060234
CR31896	FBan0031896	FBgn0051896	CR31896		FBgn0011842,FBgn0060264
CG9726	FBan0009726	FBgn0015713	PH4&agr;MP	prolyl-4-hydroxylase-alpha MP	
CR31899	FBan0031899	FBgn0011902	tRNA:K5:29A	transfer RNA:lys5:29A	FBgn0003793,FBgn0011901,FBgn0051899,FBgn0060177
CG9727	FBan0009727	FBgn0037445	CG9727		
CG9728	FBan0009728	FBgn0039780	PH4&agr;NE1	prolyl-4-hydroxylase-alpha NE1	
CG31810	FBan0031810	FBgn0062454	CG31810		
CG17230	FBan0017230	FBgn0037903	CG17230		
CG32540	FBan0032540	FBgn0044361	CCKLR-17D3	CCK-like receptor at 17D3	
CG31811	FBan0031811	FBgn0051811	cenG1A	centaurin gamma 1A	
CG31812	FBan0031812	FBgn0051812	CG31812		
CG32541	FBan0032541	FBgn0030977	CG32541		
CG33270	FBan0032084	FBgn0052084	CG33270		
CG17233	FBan0017233	FBgn0036958	CG17233		FBgn0036957
CG31813	FBan0031813	FBgn0064869	CG31813		
CG32542	FBan0032542	FBgn0052542	CG32542		FBgn0030971,FBgn0030972,FBgn0040884
CG33271	FBan0032084	FBgn0053271	CG33271		FBgn0036175,FBgn0040819,FBgn0052084
CG31814	FBan0031814	FBgn0051814	CG31814		FBgn0028849
CG33272		FBgn0053272	CG33272		FBgn0036167
CG17234	FBan0017234	FBgn0042187	CG17234		
CG32543	FBan0032543	FBgn0052543	CG32543		
CG31815	FBan0031815	FBgn0051815	CG31815		
CG33273		FBgn0053273	Ilp5	insulin-like peptide 5	
CG32544	FBan0032544	FBgn0052544	CG32544		
CG31816	FBan0031816	FBgn0051816	CG31816		FBgn0045096,FBgn0045237,FBgn0045332
CG33274	FBan0007060	FBgn0040831	CG33274		
CG31817	FBan0031817	FBgn0028899	CG31817		FBgn0051817
CG17237	FBan0017237	FBgn0031410	CG17237		FBgn0063331
CG33275	FBan0033167	FBgn0035801	CG33275		
CG33276		FBgn0053276	CG33276		FBgn0043540
CG31818	FBan0031818	FBgn0051818	CG31818		FBgn0028898
CG17239	FBan0017239	FBgn0042186	CG17239		
CG31819	FBan0031819	FBgn0028893	CG31819		FBgn0051819,FBgn0061461
CG32548	FBan0032548	FBgn0052548	CG32548		FBgn0030920,FBgn0040881
CG33277	FBan0018656	FBgn0053277	CG33277		FBgn0035784
CG33278	FBan0018656	FBgn0053278	CG33278		FBgn0035784
CG32549	FBan0032549	FBgn0052549	CG32549		FBgn0030916,FBgn0030917,FBgn0040879
CG33279		FBgn0053279	CG33279		FBgn0035784
CG1090	FBan0001090	FBgn0037238	CG1090		
CG1091	FBan0001091	FBgn0037470	CG1091		
CG1092	FBan0001092	FBgn0037228	CG1092		
CG1093	FBan0001093	FBgn0004879	plx	pollux	
CG1098	FBan0001098	FBgn0027497	CG1098		
CG1099	FBan0001099	FBgn0023388	Dap160	Dynamin associated protein 160	
CG9730	FBan0009730	FBgn0036853	mRpL21	mitochondrial ribosomal protein L21	
CG9731	FBan0009731	FBgn0037640	CG9731		
CG9733	FBan0009733	FBgn0039759	CG9733		
CG9734	FBan0009734	FBgn0027657	glob1	globin 1	
CG9735	FBan0009735	FBgn0010803	Aats-trp	Tryptophanyl-tRNA synthetase	FBgn0037673
CG9737	FBan0009737	FBgn0039758	CG9737		
CG9738	FBan0009738	FBgn0040310	Mkk4	MAP kinase kinase 4	
CG9739	FBan0009739	FBgn0016797	fz2	frizzled 2	
CG17240	FBan0017240	FBgn0011832	Ser12	Serine protease 12	
CG31820	FBan0031820	FBgn0051820	CG31820		FBgn0045078,FBgn0045344
CG17241	FBan0017241	FBgn0039033	Or94a	Odorant receptor 94a	
CG31821	FBan0031821	FBgn0051821	CG31821		FBgn0028933
CG32550	FBan0032550	FBgn0052550	CG32550		
CG31822	FBan0031822	FBgn0051822	CG31822		
CG32551	FBan0032551	FBgn0052551	CG32551		
CG17242	FBan0017242	FBgn0042188	CG17242		
CG33280		FBgn0053280	CG33280		
CG31823	FBan0031823	FBgn0051823	CG31823		FBgn0028933
CG32552	FBan0032552	FBgn0052552	CG32552		
CG33281		FBgn0053281	CG33281		FBgn0031521
CG31824	FBan0031824	FBgn0051824	CG31824		FBgn0032574
CG32553	FBan0032553	FBgn0052553	CG32553		
CG33282		FBgn0053282	CG33282		FBgn0031521
CG17244	FBan0017244	FBgn0062956	CG17244		
CG32554	FBan0032554	FBgn0052554	CG32554		FBgn0030875
CG33283		FBgn0053283	CG33283		
CG31825	FBan0031825	FBgn0051825	CG31825		
CG17245	FBan0017245	FBgn0025740	plexB	plexin B	FBgn0024198
CG33284		FBgn0053284	CG33284		FBgn0045345
CG31826	FBan0031826	FBgn0051826	CG31826		FBgn0028843
CG17246	FBan0017246	FBgn0017539	Scs-fp	Succinyl coenzyme A synthetase flavoprotein subunit	
CG32555	FBan0032555	FBgn0052555	RhoGAPp190		
CG33285		FBgn0053285	CG33285		FBgn0045112,FBgn0045114
CG32556	FBan0032556	FBgn0030862	CG32556		
CG31827	FBan0031827	FBgn0051827	CG31827		
CG33286		FBgn0053286	CG33286		FBgn0037041
CG17248	FBan0017248	FBgn0013342	n-syb	n-synaptobrevin	
CG31828	FBan0031828	FBgn0051828	CG31828		
CG32557	FBan0032557	FBgn0030875	CG32557		
CG31829	FBan0031829	FBgn0051829	CG31829		
CG33287		FBgn0053287	CG33287		FBgn0037041
CG17249	FBan0017249	FBgn0035249	CG17249		
CG33288		FBgn0053288	CG33288		
CG32559	FBan0032559	FBgn0052559	CG32559		
CG33289		FBgn0053289	CG33289		
CG9740	FBan0009740	FBgn0037669	CG9740		
CG9741	FBan0009741	FBgn0024585	Dhod	Dihydroorotate dehydrogenase	
CG9742	FBan0009742	FBgn0047022	CG9742		
CG9743	FBan0009743	FBgn0039756	CG9743		
CG9745	FBan0009745	FBgn0000412	D1	D1 chromosomal protein	
CG9746	FBan0009746	FBgn0037663	CG9746		
CG9747	FBan0009747	FBgn0039754	CG9747		
CG9749	FBan0009749	FBgn0020510	Abi	Abelson Interacting Protein	
CG31830	FBan0031830	FBgn0051830	CG31830		
CG17250	FBan0017250	FBgn0033041	Or42a	Odorant receptor 42a	
CG32560	FBan0032560	FBgn0052560	CG32560		FBgn0030865,FBgn0030867
CG17252	FBan0017252	FBgn0026149	BCL7-like		
CG32561	FBan0032561	FBgn0016080	xmas-1		FBgn0030822,FBgn0052561
CG31832	FBan0031832	FBgn0051832	CG31832		FBgn0028923
CG33290		FBgn0053290	CG33290		
CG32562	FBan0032562	FBgn0030822	xmas-2		
CG33291	FBan0011250	FBgn0053291	CG33291		FBgn0037113
CG32563	FBan0032563	FBgn0052563	CG32563		FBgn0030825
CG31834	FBan0031834	FBgn0028927	l(2)35Bb	lethal (2) 35Bb	
CG33292		FBgn0053292	CG33292		FBgn0037113
CG32564	FBan0032564	FBgn0052564	CG32564		FBgn0030825
CG31835	FBan0031835	FBgn0051835	CG31835		FBgn0028930
CG17255	FBan0017255	FBgn0030205	CG17255		
CG33293		FBgn0053293	CG33293		FBgn0037303,FBgn0045091,FBgn0045105,FBgn0045394,FBgn0046802
CG17256	FBan0017256	FBgn0029970	Nek2		
CG33295		FBgn0053295	CG33295		
CG17257	FBan0017257	FBgn0031495	CG17257		
CG33296		FBgn0053296	CG33296		
CG17258	FBan0017258	FBgn0031496	CG17258		
CG33297	FBan0013383	FBgn0053297	CG33297		
CG31839	FBan0031839	FBgn0051839	CG31839		
CG17259	FBan0017259	FBgn0031497	CG17259		
CG32568	FBan0032568	FBgn0030785	CG32568		
CG32569	FBan0032569	FBgn0052569	CG32569		
CG33298	FBan0013112	FBgn0032120	CG33298		FBgn0032121,FBgn0053298
CG33299		FBgn0053299	CG33299		
CG9750	FBan0009750	FBgn0040075	rept	reptin	FBgn0010908,FBgn0036854
CG9752	FBan0009752	FBgn0034614	CG9752		
CG9753	FBan0009753	FBgn0039747	CG9753		
CG9754	FBan0009754	FBgn0034617	CG9754		
CG9755	FBan0009755	FBgn0014132	pum	pumilio	
CG9757	FBan0009757	FBgn0003060	CG9757		
CG9759	FBan0009759	FBgn0038160	CG9759		FBgn0063284
CG15800	FBan0015800	FBgn0034904	CG15800		
CG31840	FBan0031840	FBgn0051840	CG31840		
CG17260	FBan0017260	FBgn0031498	CG17260		
CG17261	FBan0017261	FBgn0031501	CG17261		
CG15803	FBan0015803	FBgn0038606	CG15803		
CG31841	FBan0031841	FBgn0051841	CG31841		FBgn0028937
CG32570	FBan0032570	FBgn0052570	CG32570		
CG17262	FBan0017262	FBgn0031499	CG17262		
CG31842	FBan0031842	FBgn0051842	mRpS23		
CG32571	FBan0032571	FBgn0052571	CG32571		
CG15804	FBan0015804	FBgn0035269	Dhc62B	Dynein heavy chain at 62B	
CG32572	FBan0032572	FBgn0030784	CG32572		
CG32573	FBan0032573	FBgn0040876	CG32573		
CG17264	FBan0017264	FBgn0031490	CG17264		
CG31845	FBan0031845	FBgn0051845	CG31845		
CG17265	FBan0017265	FBgn0031488	CG17265		
CG32574	FBan0032574	FBgn0052574	CG32574		FBgn0030785
CG15807	FBan0015807	FBgn0038005	Cyp313a5		
CG31846	FBan0031846	FBgn0047322	CG31846		
CG32575	FBan0032575	FBgn0026575	hang	hangover	FBgn0030750,FBgn0030751,FBgn0052575,FBgn0062484
CG17266	FBan0017266	FBgn0033089	CG17266		
CG32576	FBan0032576	FBgn0047127	CG32576		
CG31847	FBan0031847	FBgn0051847	CG31847		FBgn0032528,FBgn0047243
CG17267	FBan0017267	FBgn0038821	CG17267		
CG32577	FBan0032577	FBgn0030727	disco-r	disco-related	
CG31848	FBan0031848	FBgn0051848	CG31848		
CG17268	FBan0017268	FBgn0017557	Pros28.1A		FBgn0017555
CG17269	FBan0031192	FBgn0038827	Fancd2		FBgn0051192,FBgn0051194
CG31849	FBan0031849	FBgn0051849	CG31849		FBgn0047198
CG32578	FBan0032578	FBgn0052578	Gpi1		
CG32579	FBan0032579	FBgn0052579	CG32579		FBgn0030741
CG9760	FBan0009760	FBgn0036259	CG9760		
CG9761	FBan0009761	FBgn0027570	Nep2	Neprilysin 2	
CG9764	FBan0009764	FBgn0038155	yrt	yurt	
CG9765	FBan0009765	FBgn0026620	tacc	transforming acidic coiled-coil protein	
CG9766	FBan0009766	FBgn0037229	CG9766		
CG9768	FBan0009768	FBgn0001204	hkb	huckebein	FBgn0014111
CG9769	FBan0009769	FBgn0037270	CG9769		
CG15811	FBan0015811	FBgn0014289	Rop	Ras opposite	
CG17270	FBan0017270	FBgn0025281	CG17270		
CG15812	FBan0015812	FBgn0035405	pfk	piefke	
CG31851	FBan0031851	FBgn0032496	CG31851		
CG17271	FBan0017271	FBgn0038829	CG17271		
CG32580	FBan0032580	FBgn0052580	CG32580		
CG17272	FBan0017272	FBgn0038830	CG17272		FBgn0043804
CG31852	FBan0031852	FBgn0032510	CG31852		
CG15814	FBan0015814	FBgn0030873	CG15814		
CG32581	FBan0032581	FBgn0052581	CG32581		
CG17273	FBan0017273	FBgn0027493	CG17273		
CG32582	FBan0032582	FBgn0062842	CG32582		
CG17274	FBan0017274	FBgn0038835	CG17274		
CG15816	FBan0015816	FBgn0030866	CG15816		
CG31855	FBan0031855	FBgn0032510	CG31855		
CG32584	FBan0032584	FBgn0030656	CG32584		
CG17275	FBan0017275	FBgn0038836	CG17275		
CG15817	FBan0015817	FBgn0028476	CG15817		
CG31856	FBan0031856	FBgn0051856	CG31856		FBgn0062861
CG15818	FBan0015818	FBgn0031910	CG15818		
CG32586	FBan0032586	FBgn0052586	CG32586		
CG15819	FBan0015819	FBgn0031919	CG15819		FBgn0062907
CG31857	FBan0031857	FBgn0051857	CG31857		
CG17278	FBan0017278	FBgn0046763	CG17278		FBgn0040577
CG31858	FBan0031858	FBgn0051858	CG31858		
CG17279	FBan0017279	FBgn0038850	CG17279		
CG31859	FBan0031859	FBgn0051859	CG31859		
CG32588	FBan0032588	FBgn0052588	CG32588		FBgn0045380,FBgn0061427
CG32589	FBan0032589	FBgn0052589	CG32589		
CG9770	FBan0009770	FBgn0037605	CG9770		
CG9771	FBan0009771	FBgn0040466	Dip2	Dorsal interacting protein 2	FBgn0037264
CG9772	FBan0009772	FBgn0037236	CG9772		
CG9773	FBan0009773	FBgn0037609	CG9773		
CG9774	FBan0009774	FBgn0028698	rok	Rho-kinase	
CG9775	FBan0009775	FBgn0037261	CG9775		
CG9776	FBan0009776	FBgn0027866	CG9776		
CG9777	FBan0009777	FBgn0030764	CG9777		
CG9778	FBan0009778	FBgn0037233	CG9778		
CG9779	FBan0009779	FBgn0037231	CG9779		
CG15820	FBan0015820	FBgn0035312	CG15820		FBgn0062888
CG15822	FBan0015822	FBgn0035308	CG15822		
CG31860	FBan0031860	FBgn0051860	CG31860		FBgn0032418
CG17280	FBan0017280	FBgn0034877	CG17280		FBgn0047055
CG31861	FBan0031861	FBgn0051861	CG31861		FBgn0032418
CG32590	FBan0032590	FBgn0052590	CG32590		
CG31862	FBan0031862	FBgn0051862	CG31862		
CG17282	FBan0017282	FBgn0038857	CG17282		
CG15824	FBan0015824	FBgn0031292	CG15824		
CG32591	FBan0032591	FBgn0052591	CG32591		FBgn0045254,FBgn0045347
CG15825	FBan0015825	FBgn0032773	CG15825		
CG32592	FBan0032592	FBgn0030604	hiw	highwire	
CG17283	FBan0017283	FBgn0038505	CG17283		
CG31864	FBan0031864	FBgn0051864	CG31864		FBgn0032392
CG32593	FBan0032593	FBgn0024753	Flo-2	flotillin 2	FBgn0030585,FBgn0052593
CG17284	FBan0017284	FBgn0038859	Obp93a	Odorant-binding protein 93a	
CG31865	FBan0031865	FBgn0051865	CG31865		FBgn0064891
CG17285	FBan0017285	FBgn0000639	Fbp1	Fat body protein 1	
CG32594	FBan0032594	FBgn0019865	CG32594		
CG32595	FBan0032595	FBgn0052595	CG32595		
CG31866	FBan0031866	FBgn0051866	CG31866		
CG15828	FBan0015828	FBgn0032136	CG15828		
CG17286	FBan0017286	FBgn0027500	CG17286		FBgn0014928
CG17287	FBan0017287	FBgn0034202	CG17287		
CG15829	FBan0015829	FBgn0035743	CG15829		
CG31867	FBan0031867	FBgn0051867	CG31867		FBgn0063617,FBgn0063771
CG31868	FBan0031868	FBgn0032330	Samuel	Samuel	FBgn0032332,FBgn0032333,FBgn0051868
CG32597	FBan0032597	FBgn0030548	l(1)G0469		
CG31869	FBan0031869	FBgn0051869	CG31869		FBgn0032300,FBgn0032302
CG32598	FBan0032598	FBgn0052598	CG32598		
CG32599	FBan0032599	FBgn0052599	CG32599		FBgn0030557
CG9780	FBan0009780	FBgn0037230	CG9780		
CG9781	FBan0009781	FBgn0036228	CG9781		
CG9782	FBan0009782	FBgn0030763	CG9782		
CG9783	FBan0009783	FBgn0037256	CG9783		
CG9784	FBan0009784	FBgn0030761	CG9784		
CG9786	FBan0009786	FBgn0001180	hb	hunchback	FBgn0015224
CG31870	FBan0031870	FBgn0051870	CG31870		FBgn0045159,FBgn0045240,FBgn0062511
CG17290	FBan0017290	FBgn0034201	CG17290		FBgn0047163
CG31871	FBan0031871	FBgn0032278	CG31871		
CG17292	FBan0017292	FBgn0032029	CG17292		
CG31872	FBan0031872	FBgn0032273	CG31872		
CG17293	FBan0017293	FBgn0032030	CG17293		
CG31873	FBan0031873	FBgn0051873	CG31873		
CG15835	FBan0015835	FBgn0033233	CG15835		
CG17294	FBan0017294	FBgn0032032	CG17294		
CG31874	FBan0031874	FBgn0051874	CG31874		FBgn0045340
CG31875	FBan0031875	FBgn0032173	CG31875		
CG17295	FBan0017295	FBgn0032034	CG17295		FBgn0062872
CG31876	FBan0031876	FBgn0051876	CG31876		FBgn0032165
CG31878	FBan0031878	FBgn0051878	CG31878		FBgn0032164
CG17298	FBan0017298	FBgn0047019	CG17298		
CG17299	FBan0017299	FBgn0043354	SNF4A&ggr;	SNF4/AMP-activated protein kinase gamma subunit	
CG9790	FBan0009790	FBgn0037613	CG9790		FBgn0063209
CG9791	FBan0009791	FBgn0037232	CG9791		
CG9792	FBan0009792	FBgn0038152	yellow-e	yellow-e	
CG9793	FBan0009793	FBgn0037620	CG9793		
CG9795	FBan0009795	FBgn0037234	CG9795		
CG9796	FBan0009796	FBgn0038149	CG9796		
CG9797	FBan0009797	FBgn0037621	CG9797		
CG9799	FBan0009799	FBgn0038146	CG9799		
CG31880	FBan0031880	FBgn0051880	CG31880		
CG15844	FBan0015844	FBgn0004377	Klp54D	Kinesin-like protein at 54D	FBgn0034241
CG31882	FBan0031882	FBgn0051882	CG31882		FBgn0045094
CG31883	FBan0031883	FBgn0051883	CG31883		
CG15845	FBan0015845	FBgn0010484	Adf1	Adh transcription factor 1	
CG31884	FBan0031884	FBgn0051884	Trx-2	thioredoxin-2	
CG31886	FBan0031886	FBgn0051886	CG31886		
CG31887	FBan0031887	FBgn0051887	CG31887		
CG15855	FBan0015855	FBgn0004910	Eip63F-1	Ecdysone-induced protein 63F 1	FBgn0035474
CG31893	FBan0031893	FBgn0040958	Peritrophin-15b	Peritrophin-15b	FBgn0051893
CG31894	FBan0031894	FBgn0051894	CG31894		
CG6103	FBan0006103	FBgn0004972	CrebB-17A	Cyclic-AMP response element binding protein B at 17A	
CG6104	FBan0006104	FBgn0002592	m2	E(spl) region transcript m2	
CG15859	FBan0015859	FBgn0035071	CG15859		
CG31897	FBan0031897	FBgn0051897	CG31897		FBgn0045132
CG6106	FBan0006106	FBgn0030914	CG6106		
CG31898	FBan0031898	FBgn0051898	CG31898		FBgn0047203
CG6108	FBan0006108	FBgn0032498	CG6108		
CG15860	FBan0015860	FBgn0035080	pain	painless	
CG15861	FBan0015861	FBgn0035084	CG15861		
CG15862	FBan0015862	FBgn0047292	Pka-R2	cAMP-dependent protein kinase R2	
CG15863	FBan0015863	FBgn0033467	CG15863		
CG15864	FBan0015864	FBgn0037558	CG15864		
CG15865	FBan0015865	FBgn0015336	CG15865		
CG6112	FBan0006112	FBgn0036542	CG6112		
CG15867	FBan0015867	FBgn0040961	CG15867		
CG6113	FBan0006113	FBgn0032264	CG6113		
CG6114	FBan0006114	FBgn0036544	CG6114		
CG6115	FBan0006115	FBgn0063241	CG6115		
CG6116	FBan0006116	FBgn0032499	CG6116		
CG6117	FBan0006117	FBgn0000489	Pka-C3	cAMP-dependent protein kinase	FBgn0004631
CG6118	FBan0006118	FBgn0038339	CG6118		
CG15870	FBan0015870	FBgn0033798	CG15870		
CG15871	FBan0015871	FBgn0030552	mRpL38	mitochondrial ribosomal protein L38	
CG15873	FBan0015873	FBgn0035003	CG15873		
CG6120	FBan0006120	FBgn0027865	Tsp96F	Tetraspanin 96F	
CG15874	FBan0015874	FBgn0035004	CG15874		
CG6121	FBan0006121	FBgn0026080	CG6121		
CG6122	FBan0006122	FBgn0004872	piwi	piwi	
CG15876	FBan0015876	FBgn0035569	CG15876		
CG15877	FBan0015877	FBgn0035337	CG15877		
CG6123	FBan0006123	FBgn0030913	CG6123		
CG6124	FBan0006124	FBgn0039484	CG6124		
CG15878	FBan0015878	FBgn0035316	CG15878		
CG15879	FBan0015879	FBgn0035309	CG15879		
CG6125	FBan0006125	FBgn0038337	CG6125		
CG6126	FBan0006126	FBgn0038407	CG6126		
CG6127	FBan0006127	FBgn0004197	Ser	Serrate	FBgn0003111,FBgn0003355
CG6129	FBan0006129	FBgn0039152	CG6129		
CG15880	FBan0015880	FBgn0031283	CG15880		
CG15881	FBan0015881	FBgn0036909	CG15881		FBgn0061418
CG15882	FBan0015882	FBgn0030983	CG15882		
CG15883	FBan0015883	FBgn0030985	Obp18a	Odorant-binding protein 18a	FBgn0062952
CG5400	FBan0005400	FBgn0026855	Eh	Eclosion hormone	
CG15884	FBan0015884	FBgn0039481	CG15884		
CG6130	FBan0006130	FBgn0038334	CG6130		
CG5402	FBan0005402	FBgn0039521	CG5402		
CG6131	FBan0006131	FBgn0039480	CG6131		
CG6132	FBan0006132	FBgn0003378	Sgs8	Salivary gland secretion 8	
CG5403	FBan0005403	FBgn0010517	retn	retained	
CG6133	FBan0006133	FBgn0026079	CG6133		FBgn0029695
CG5404	FBan0005404	FBgn0038354	CG5404		
CG15887	FBan0015887	FBgn0061394	CG15887		
CG15888	FBan0015888	FBgn0038131	CG15888		
CG6134	FBan0006134	FBgn0003495	spz	spatzle	
CG5405	FBan0005405	FBgn0020647	KrT95D	Krueppel target at 95D	
CG5406	FBan0005406	FBgn0019656	sif	still life	
CG15889	FBan0015889	FBgn0038128	Ravus		
CG5407	FBan0005407	FBgn0038504	Sur-8		
CG6136	FBan0006136	FBgn0038332	CG6136		
CG6137	FBan0006137	FBgn0010310	aub	aubergine	
CG5408	FBan0005408	FBgn0036983	trbl	tribbles	
CG5409	FBan0005409	FBgn0011743	Arp53D	Actin-related protein 53D	
CG6138	FBan0006138	FBgn0063711	CG6138		
CG15890	FBan0015890	FBgn0030576	CG15890		
CG15893	FBan0015893	FBgn0029865	CG15893		FBgn0042090
CG5410	FBan0005410	FBgn0039140	CG5410		
CG5411	FBan0005411	FBgn0034886	Pde8	Phosphodiesterase 8	
CG6140	FBan0006140	FBgn0036162	CG6140		
CG15894	FBan0015894	FBgn0029864	CG15894		
CG6141	FBan0006141	FBgn0015756	RpL9	Ribosomal protein L9	FBgn0025200
CG5412	FBan0005412	FBgn0038806	CG5412		
CG15896	FBan0015896	FBgn0029858	CG15896		
CG6142	FBan0006142	FBgn0039415	CG6142		
CG6143	FBan0006143	FBgn0004401	Pep	Protein on ecdysone puffs	FBgn0036743
CG15897	FBan0015897	FBgn0029857	CG15897		
CG5414	FBan0005414	FBgn0036569	CG5414		
CG6144	FBan0006144	FBgn0032259	CG6144		
CG15899	FBan0015899	FBgn0029845	Ca-&agr;1T		
CG6145	FBan0006145	FBgn0033853	CG6145		
