S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level4	GO:0031090	organelle membrane
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level3	GO:0016020	membrane
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level2	GO:0043226	organelle
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level3	GO:0043227	membrane-bound organelle
S000000004	SSA1	YAL005C|YG100	Cellular_Component	ORIGINAL	Level4	GO:0005634	nucleus
S000000004	SSA1	YAL005C|YG100	Cellular_Component	ORIGINAL	Level3	GO:0005832	chaperonin-containing T-complex
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level5	GO:0005829	cytosol
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level2	GO:0043234	protein complex
S000000004	SSA1	YAL005C|YG100	Cellular_Component	ORIGINAL	Level5	GO:0009277	cell wall (sensu Fungi)
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level4	GO:0005618	cell wall
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level3	GO:0030312	external encapsulating structure
S000000005	ERP2	YAL007C	Molecular_Function	ORIGINAL	Level2	GO:0005554	molecular function unknown
S000000005	ERP2	YAL007C	Molecular_Function	EXTENDED	Level1	GO:0003674	molecular_function
S000000005	ERP2	YAL007C	Biological_Process	ORIGINAL	Level6	GO:0006888	ER to Golgi transport
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level6	GO:0048193	Golgi vesicle transport
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level5	GO:0046907	intracellular transport
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level5	GO:0051649	establishment of cellular localization
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level4	GO:0051641	cellular localization
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level4	GO:0016043	cell organization and biogenesis
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level3	GO:0050875	cellular physiological process
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level2	GO:0009987	cellular process
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level1	GO:0008150	biological_process
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level4	GO:0006810	transport
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level5	GO:0045045	secretory pathway
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level5	GO:0016192	vesicle-mediated transport
